Product,Tab Name,Data Visualization,Data Viz Calculation,Enterprise Data Dictionary Table,Enterprise Data Dictionary Field,Enterprise DD Data Type,Data Point Calculation,Data Dictionary Table,Data Dictionary Field,DD Data Type,Source Type,Source Data Collection,Source Table,Source Column Name,Source Data Type
InsightFlow,KPI,Adjustment % By Self Pay (Payer Type),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Payer Type = '<filter>' AND PayerType == ""Patient""",dbo.payer,Payer Type,varchar(50),,dbo.dimPayment,PayerFinancialClass,string,PMS,Ethizo,PaymentTransactions,FinancialClass,string
InsightFlow,KPI,Adjustment % By Self Pay (Payer Type),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Payer Type = '<filter>' AND PayerType == ""Patient""",dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,KPI,Adjustment % By Self Pay (Payer Type),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Payer Type = '<filter>' AND PayerType == ""Patient""",dbo.transactions,Charges,float,,dbo.factClaims,ClaimAmount,float,PMS,Ethizo,BillingCharges,ChargeAmount,float
InsightFlow,KPI,Adjustment % By Self Pay (Payer Type),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Payer Type = '<filter>' AND PayerType == ""Patient""",dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,KPI,Adjustment % By Self Pay (Payer Type),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Payer Type = '<filter>' AND PayerType == ""Patient""",dbo.payer,Payer Type,varchar(50),,dbo.dimPayment,PayerFinancialClass,string,PMS,Ethizo,PaymentTransactions,FinancialClass,string
InsightFlow,KPI,Adjustment % By Self Pay (Payer),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Payer = '<filter>' AND PayerType == ""Patient""",dbo.payer,Insurance Name,varchar(50),,primarycare.dimInsurance,InsuranceName,varchar(100),PMS,Ethizo,,,
InsightFlow,KPI,Adjustment % By Self Pay (Payer),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Payer = '<filter>' AND PayerType == ""Patient""",dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,KPI,Adjustment % By Self Pay (Payer),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Payer = '<filter>' AND PayerType == ""Patient""",dbo.transactions,Charges,float,,dbo.factClaims,ClaimAmount,float,PMS,Ethizo,BillingCharges,ChargeAmount,float
InsightFlow,KPI,Adjustment % By Self Pay (Payer),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Payer = '<filter>' AND PayerType == ""Patient""",dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,KPI,Adjustment % By Self Pay (Payer),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE Payer = '<filter>' AND PayerType == ""Patient""",dbo.payer,Payer Type,varchar(50),,dbo.dimPayment,PayerFinancialClass,string,PMS,Ethizo,PaymentTransactions,FinancialClass,string
InsightFlow,KPI,Adjustment % By Self Pay (Lob),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE LOB = '<filter>' AND PayerType == ""Patient""",dbo.payer,Lob,varchar(100),,dbo.dimLocationHierarchy,LOB,varchar(400),PMS,Ethizo,Encounters,PrimaryPlanCategory,string
InsightFlow,KPI,Adjustment % By Self Pay (Lob),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE LOB = '<filter>' AND PayerType == ""Patient""",dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,KPI,Adjustment % By Self Pay (Lob),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE LOB = '<filter>' AND PayerType == ""Patient""",dbo.transactions,Charges,float,,dbo.factClaims,ClaimAmount,float,PMS,Ethizo,BillingCharges,ChargeAmount,float
InsightFlow,KPI,Adjustment % By Self Pay (Lob),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE LOB = '<filter>' AND PayerType == ""Patient""",dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
InsightFlow,KPI,Adjustment % By Self Pay (Lob),"(AdjustedCharges / Charges) x 100 IN Service Date WHERE LOB = '<filter>' AND PayerType == ""Patient""",dbo.payer,Payer Type,varchar(50),,dbo.dimPayment,PayerFinancialClass,string,PMS,Ethizo,PaymentTransactions,FinancialClass,string
InsightFlow,KPI,Return On Investment Time,COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null),dbo.claims,Insurance Claim ID,int,,dbo.factClaims,ClaimKey,bigint,PMS,Ethizo,dimClaim,Id,bigint
InsightFlow,KPI,Return On Investment Time,COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null),dbo.claims,Rejection Date,date,,,,,,,,,
InsightFlow,KPI,Return On Investment Time,COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null),dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Return On Investment Time,COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null),dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,KPI,Return On Investment Time (Operations),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Operations = '<filter>',dbo.provider,Operations,varchar(100),,primarycare.dimProvider,DefaultProviderServiceSiteName,varchar(50),PMS,Ethizo,,,
InsightFlow,KPI,Return On Investment Time (Operations),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Operations = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factClaims,ClaimKey,bigint,PMS,Ethizo,dimClaim,Id,bigint
InsightFlow,KPI,Return On Investment Time (Operations),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Operations = '<filter>',dbo.claims,Rejection Date,date,,,,,,,,,
InsightFlow,KPI,Return On Investment Time (Operations),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Operations = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Return On Investment Time (Operations),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Operations = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,KPI,Return On Investment Time (Location),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Location = '<filter>',dbo.provider,Location,varchar(400),,primarycare.dimProvider,ProviderCity,varchar(100),PMS,Ethizo,,,
InsightFlow,KPI,Return On Investment Time (Location),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Location = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factClaims,ClaimKey,bigint,PMS,Ethizo,dimClaim,Id,bigint
InsightFlow,KPI,Return On Investment Time (Location),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Location = '<filter>',dbo.claims,Rejection Date,date,,,,,,,,,
InsightFlow,KPI,Return On Investment Time (Location),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Location = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Return On Investment Time (Location),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Location = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,KPI,Return On Investment Time (Segment),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Segment = '<filter>',dbo.provider,Segment,varchar(400),,dbo.dimVisit,EncounterPrimaryPlanSubCategory,string,PMS,Ethizo,Encounters,PrimaryPlanSubCategory,string
InsightFlow,KPI,Return On Investment Time (Segment),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Segment = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factClaims,ClaimKey,bigint,PMS,Ethizo,dimClaim,Id,bigint
InsightFlow,KPI,Return On Investment Time (Segment),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Segment = '<filter>',dbo.claims,Rejection Date,date,,,,,,,,,
InsightFlow,KPI,Return On Investment Time (Segment),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Segment = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Return On Investment Time (Segment),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Segment = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,KPI,Return On Investment Time (Payer Type),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Payer Type = '<filter>',dbo.payer,Payer Type,varchar(50),,dbo.dimPayment,PayerFinancialClass,string,PMS,Ethizo,PaymentTransactions,FinancialClass,string
InsightFlow,KPI,Return On Investment Time (Payer Type),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Payer Type = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factClaims,ClaimKey,bigint,PMS,Ethizo,dimClaim,Id,bigint
InsightFlow,KPI,Return On Investment Time (Payer Type),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Payer Type = '<filter>',dbo.claims,Rejection Date,date,,,,,,,,,
InsightFlow,KPI,Return On Investment Time (Payer Type),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Payer Type = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Return On Investment Time (Payer Type),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Payer Type = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,KPI,Return On Investment Time (Payer),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Payer = '<filter>',dbo.payer,Insurance Name,varchar(50),,primarycare.dimInsurance,InsuranceName,varchar(100),PMS,Ethizo,,,
InsightFlow,KPI,Return On Investment Time (Payer),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Payer = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factClaims,ClaimKey,bigint,PMS,Ethizo,dimClaim,Id,bigint
InsightFlow,KPI,Return On Investment Time (Payer),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Payer = '<filter>',dbo.claims,Rejection Date,date,,,,,,,,,
InsightFlow,KPI,Return On Investment Time (Payer),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Payer = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Return On Investment Time (Payer),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE Payer = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,KPI,Return On Investment Time (Lob),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE LOB = '<filter>',dbo.payer,Lob,varchar(100),,dbo.dimLocationHierarchy,LOB,varchar(400),PMS,Ethizo,Encounters,PrimaryPlanCategory,string
InsightFlow,KPI,Return On Investment Time (Lob),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE LOB = '<filter>',dbo.claims,Insurance Claim ID,int,,dbo.factClaims,ClaimKey,bigint,PMS,Ethizo,dimClaim,Id,bigint
InsightFlow,KPI,Return On Investment Time (Lob),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE LOB = '<filter>',dbo.claims,Rejection Date,date,,,,,,,,,
InsightFlow,KPI,Return On Investment Time (Lob),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE LOB = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Return On Investment Time (Lob),COUNT(ClaimID WHERE RejectionDate Not Null AND Payments == AdjustedCharges) / COUNT(ClaimID WHERE RejectionDate Not Null) WHERE LOB = '<filter>',dbo.transactions,Adjusted Charges,float,,dbo.factBillingCharges,ProcedureAllowedAmount,float,PMS,Ethizo,BillingCharges,PrimaryAllowed,float
InsightFlow,KPI,Payment Accuracy Rate,(COUNT(Payments WHERE PostingError = 0) / COUNT(All Payments)) x 100,dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Payment Accuracy Rate,(COUNT(Payments WHERE PostingError = 0) / COUNT(All Payments)) x 100,dbo.transactions,Posting Error,varchar(100),,,,,,,,,
InsightFlow,KPI,Payment Accuracy Rate (Operations),(COUNT(Payments WHERE PostingError = 0) / COUNT(All Payments)) x 100 WHERE Operations = '<filter>',dbo.provider,Operations,varchar(100),,primarycare.dimProvider,DefaultProviderServiceSiteName,varchar(50),PMS,Ethizo,,,
InsightFlow,KPI,Payment Accuracy Rate (Operations),(COUNT(Payments WHERE PostingError = 0) / COUNT(All Payments)) x 100 WHERE Operations = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Payment Accuracy Rate (Operations),(COUNT(Payments WHERE PostingError = 0) / COUNT(All Payments)) x 100 WHERE Operations = '<filter>',dbo.transactions,Posting Error,varchar(100),,,,,,,,,
InsightFlow,KPI,Payment Accuracy Rate (Location),(COUNT(Payments WHERE PostingError = 0) / COUNT(All Payments)) x 100 WHERE Location = '<filter>',dbo.provider,Location,varchar(400),,primarycare.dimProvider,ProviderCity,varchar(100),PMS,Ethizo,,,
InsightFlow,KPI,Payment Accuracy Rate (Location),(COUNT(Payments WHERE PostingError = 0) / COUNT(All Payments)) x 100 WHERE Location = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Payment Accuracy Rate (Location),(COUNT(Payments WHERE PostingError = 0) / COUNT(All Payments)) x 100 WHERE Location = '<filter>',dbo.transactions,Posting Error,varchar(100),,,,,,,,,
InsightFlow,KPI,Payment Accuracy Rate (Segment),(COUNT(Payments WHERE PostingError = 0) / COUNT(All Payments)) x 100 WHERE Segment = '<filter>',dbo.provider,Segment,varchar(400),,dbo.dimVisit,EncounterPrimaryPlanSubCategory,string,PMS,Ethizo,Encounters,PrimaryPlanSubCategory,string
InsightFlow,KPI,Payment Accuracy Rate (Segment),(COUNT(Payments WHERE PostingError = 0) / COUNT(All Payments)) x 100 WHERE Segment = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Payment Accuracy Rate (Segment),(COUNT(Payments WHERE PostingError = 0) / COUNT(All Payments)) x 100 WHERE Segment = '<filter>',dbo.transactions,Posting Error,varchar(100),,,,,,,,,
InsightFlow,KPI,Payment Accuracy Rate (Payer Type),(COUNT(Payments WHERE PostingError = 0) / COUNT(All Payments)) x 100 WHERE Payer Type= '<filter>',dbo.payer,Payer Type,varchar(50),,dbo.dimPayment,PayerFinancialClass,string,PMS,Ethizo,PaymentTransactions,FinancialClass,string
InsightFlow,KPI,Payment Accuracy Rate (Payer Type),(COUNT(Payments WHERE PostingError = 0) / COUNT(All Payments)) x 100 WHERE Payer Type= '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Payment Accuracy Rate (Payer Type),(COUNT(Payments WHERE PostingError = 0) / COUNT(All Payments)) x 100 WHERE Payer Type= '<filter>',dbo.transactions,Posting Error,varchar(100),,,,,,,,,
InsightFlow,KPI,Payment Accuracy Rate (Payer),(COUNT(Payments WHERE PostingError = 0) / COUNT(All Payments)) x 100 WHERE Payer = '<filter>',dbo.payer,Insurance Name,varchar(50),,primarycare.dimInsurance,InsuranceName,varchar(100),PMS,Ethizo,,,
InsightFlow,KPI,Payment Accuracy Rate (Payer),(COUNT(Payments WHERE PostingError = 0) / COUNT(All Payments)) x 100 WHERE Payer = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Payment Accuracy Rate (Payer),(COUNT(Payments WHERE PostingError = 0) / COUNT(All Payments)) x 100 WHERE Payer = '<filter>',dbo.transactions,Posting Error,varchar(100),,,,,,,,,
InsightFlow,KPI,Payment Accuracy Rate (Lob),(COUNT(Payments WHERE PostingError = 0) / COUNT(All Payments)) x 100 WHERE LOB = '<filter>',dbo.payer,Lob,varchar(100),,dbo.dimLocationHierarchy,LOB,varchar(400),PMS,Ethizo,Encounters,PrimaryPlanCategory,string
InsightFlow,KPI,Payment Accuracy Rate (Lob),(COUNT(Payments WHERE PostingError = 0) / COUNT(All Payments)) x 100 WHERE LOB = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Payment Accuracy Rate (Lob),(COUNT(Payments WHERE PostingError = 0) / COUNT(All Payments)) x 100 WHERE LOB = '<filter>',dbo.transactions,Posting Error,varchar(100),,,,,,,,,
InsightFlow,KPI,Capacity to Revenue Rate,(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100,dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Capacity to Revenue Rate,(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100,dbo.provider,Possible Billable Hours,float,,,,,,,,,
InsightFlow,KPI,Capacity to Revenue Rate,(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100,dbo.provider,Hourly Rate,float,,,,,,,,,
InsightFlow,KPI,Capacity to Revenue Rate (Operations),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE Operations = '<filter>',dbo.provider,Operations,varchar(100),,primarycare.dimProvider,DefaultProviderServiceSiteName,varchar(50),PMS,Ethizo,,,
InsightFlow,KPI,Capacity to Revenue Rate (Operations),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE Operations = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Capacity to Revenue Rate (Operations),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE Operations = '<filter>',dbo.provider,Possible Billable Hours,float,,,,,,,,,
InsightFlow,KPI,Capacity to Revenue Rate (Operations),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE Operations = '<filter>',dbo.provider,Hourly Rate,float,,,,,,,,,
InsightFlow,KPI,Capacity to Revenue Rate (Location),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE Location = '<filter>',dbo.provider,Location,varchar(400),,primarycare.dimProvider,ProviderCity,varchar(100),PMS,Ethizo,,,
InsightFlow,KPI,Capacity to Revenue Rate (Location),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE Location = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Capacity to Revenue Rate (Location),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE Location = '<filter>',dbo.provider,Possible Billable Hours,float,,,,,,,,,
InsightFlow,KPI,Capacity to Revenue Rate (Location),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE Location = '<filter>',dbo.provider,Hourly Rate,float,,,,,,,,,
InsightFlow,KPI,Capacity to Revenue Rate (Segment),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE Segment = '<filter>',dbo.provider,Segment,varchar(400),,dbo.dimVisit,EncounterPrimaryPlanSubCategory,string,PMS,Ethizo,Encounters,PrimaryPlanSubCategory,string
InsightFlow,KPI,Capacity to Revenue Rate (Segment),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE Segment = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Capacity to Revenue Rate (Segment),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE Segment = '<filter>',dbo.provider,Possible Billable Hours,float,,,,,,,,,
InsightFlow,KPI,Capacity to Revenue Rate (Segment),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE Segment = '<filter>',dbo.provider,Hourly Rate,float,,,,,,,,,
InsightFlow,KPI,Capacity to Revenue Rate (Payer Type),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE Payer Type = '<filter>',dbo.payer,Payer Type,varchar(50),,dbo.dimPayment,PayerFinancialClass,string,PMS,Ethizo,PaymentTransactions,FinancialClass,string
InsightFlow,KPI,Capacity to Revenue Rate (Payer Type),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE Payer Type = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Capacity to Revenue Rate (Payer Type),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE Payer Type = '<filter>',dbo.provider,Possible Billable Hours,float,,,,,,,,,
InsightFlow,KPI,Capacity to Revenue Rate (Payer Type),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE Payer Type = '<filter>',dbo.provider,Hourly Rate,float,,,,,,,,,
InsightFlow,KPI,Capacity to Revenue Rate (Payer),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE Payer = '<filter>',dbo.payer,Insurance Name,varchar(50),,primarycare.dimInsurance,InsuranceName,varchar(100),PMS,Ethizo,,,
InsightFlow,KPI,Capacity to Revenue Rate (Payer),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE Payer = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Capacity to Revenue Rate (Payer),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE Payer = '<filter>',dbo.provider,Possible Billable Hours,float,,,,,,,,,
InsightFlow,KPI,Capacity to Revenue Rate (Payer),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE Payer = '<filter>',dbo.provider,Hourly Rate,float,,,,,,,,,
InsightFlow,KPI,Capacity to Revenue Rate (Lob),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE LOB = '<filter>',dbo.payer,Lob,varchar(100),,dbo.dimLocationHierarchy,LOB,varchar(400),PMS,Ethizo,Encounters,PrimaryPlanCategory,string
InsightFlow,KPI,Capacity to Revenue Rate (Lob),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE LOB = '<filter>',dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Capacity to Revenue Rate (Lob),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE LOB = '<filter>',dbo.provider,Possible Billable Hours,float,,,,,,,,,
InsightFlow,KPI,Capacity to Revenue Rate (Lob),(SUM(Payments) / (PossibleBillableHours x HourlyRate)) x 100 WHERE LOB = '<filter>',dbo.provider,Hourly Rate,float,,,,,,,,,
InsightFlow,KPI,Revenue Per Patient Encounter,SUM(Payments) / COUNT_DISTINCT(InsuranceClaimID) IN ServiceDates,dbo.transactions,Payments,float,,dbo.factBillingCharges,TotalPaid,float,PMS,Ethizo,BillingCharges,TotalPaid,float
InsightFlow,KPI,Revenue Per Patient Encounter,SUM(Payments) / COUNT_DISTINCT(InsuranceClaimID) IN ServiceDates,dbo.claims,Insurance Claim ID,int,,dbo.factClaims,ClaimKey,bigint,PMS,Ethizo,dimClaim,Id,bigint
InsightFlow,KPI,Revenue Per Patient Encounter,SUM(Payments) / COUNT_DISTINCT(InsuranceClaimID) IN ServiceDates,dbo.transactions,Service Date,date,,dbo.factBillingCharges,ServiceStartDate,date,PMS,Ethizo,BillingCharges,ChargeDOS,date
